"","seqname","gene_id","start","end"
"14095","AS2_scf7180000696057","ASIC018925",502438,502547
"14097","AS2_scf7180000696057","ASIC018926",526728,526891
"14099","AS2_scf7180000696057","ASIC018927",528417,528876
"14101","AS2_scf7180000696057","ASIC018928",535776,536901
"14103","AS2_scf7180000696057","ASIC018929",537752,537917
"14105","AS2_scf7180000696057","ASIC018930",573154,573717
"14107","AS2_scf7180000696057","ASIC018931",575885,576448
"14109","AS2_scf7180000696057","ASIC018932",579726,580289
"14111","AS2_scf7180000696057","ASIC018934",587453,589274
"14115","AS2_scf7180000696057","ASIC018935",591315,591428
"14118","AS2_scf7180000696057","ASIC018938",598963,599098
"14125","AS2_scf7180000696057","ASIC018939",605625,605703
"14127","AS2_scf7180000696057","ASIC018940",610859,611891
"14129","AS2_scf7180000696057","ASIC018941",615259,615363
"14133","AS2_scf7180000696057","ASIC018942",623868,623938
"14137","AS2_scf7180000696057","ASIC018943",632866,633129
"14138","AS2_scf7180000696057","ASIC018945",641791,642024
"14139","AS2_scf7180000696057","ASIC018946",646332,646481
"14141","AS2_scf7180000696057","ASIC018947",654964,655104
"14147","AS2_scf7180000696057","ASIC018948",663106,663156
"14149","AS2_scf7180000696057","ASIC018949",669121,669871
"14158","AS2_scf7180000696057","ASIC018950",676269,676445
"14163","AS2_scf7180000696057","ASIC018951",689957,690145
"14164","AS2_scf7180000696057","ASIC018952",693708,693774
"14166","AS2_scf7180000696057","ASIC018953",728255,728647
"14167","AS2_scf7180000696057","ASIC018662",851397,851603
"14168","AS2_scf7180000696057","ASIC018663",852616,852765
"14169","AS2_scf7180000696057","ASIC018664",859728,859899
"14175","AS2_scf7180000696057","ASIC018665",894960,895094
"14186","AS2_scf7180000696057","ASIC018666",917544,917643
"14188","AS2_scf7180000696057","ASIC018667",936472,936852
"14189","AS2_scf7180000696057","ASIC018668",947356,947523
"14190","AS2_scf7180000696057","ASIC018669",950913,951113
"14191","AS2_scf7180000696057","ASIC018670",953858,954127
"14192","AS2_scf7180000696057","ASIC018672",956034,956155
"14194","AS2_scf7180000696057","ASIC018673",963725,963794
"14202","AS2_scf7180000696057","ASIC018674",989045,989281
"14203","AS2_scf7180000696057","ASIC018675",1005180,1005425
"14204","AS2_scf7180000696057","ASIC018676",1008716,1008997
"14205","AS2_scf7180000696057","ASIC018677",1014805,1014963
"14206","AS2_scf7180000696057","ASIC018678",1016190,1016306
"14208","AS2_scf7180000696057","ASIC018679",1019866,1020448
"14219","AS2_scf7180000696057","ASIC018680",1054478,1054916
"14226","AS2_scf7180000696057","ASIC018681",1081739,1082194
"14228","AS2_scf7180000696057","ASIC018683",1084738,1085307
"14229","AS2_scf7180000696057","ASIC018684",1087752,1088321
"14230","AS2_scf7180000696057","ASIC018685",1122422,1122448
"14247","AS2_scf7180000696057","ASIC025367",1113332,1113404
"14248","AS2_scf7180000696057","ASIC018686",1149350,1149374
"14254","AS2_scf7180000696057","ASIC018687",1151380,1151422
"14256","AS2_scf7180000696057","ASIC018688",1155102,1155389
"14257","AS2_scf7180000696057","ASIC018689",1204100,1204125
"14264","AS2_scf7180000696057","ASIC025398",1213613,1213684
"14265","AS2_scf7180000696057","ASIC025093",1214119,1214190
"14266","AS2_scf7180000696057","ASIC025421",1214628,1214699
"14267","AS2_scf7180000696057","ASIC025225",1215755,1215826
"14268","AS2_scf7180000696057","ASIC025182",1216214,1216286
"14269","AS2_scf7180000696057","ASIC025351",1218858,1218929
"14270","AS2_scf7180000696057","ASIC018690",1262180,1262244
"14275","AS2_scf7180000696057","ASIC025434",1249148,1249219
"14276","AS2_scf7180000696057","ASIC018691",1270514,1271530
"14277","AS2_scf7180000696057","ASIC018692",1277206,1277673
"14279","AS2_scf7180000696057","ASIC018694",1280599,1280652
"14281","AS2_scf7180000696057","ASIC018695",1288221,1288388
"14282","AS2_scf7180000696057","ASIC018696",1305135,1305389
"14283","AS2_scf7180000696057","ASIC018697",1312685,1313035
"14284","AS2_scf7180000696057","ASIC018698",1314233,1314724
"14285","AS2_scf7180000696057","ASIC025269",1333004,1333075
"14286","AS2_scf7180000696057","ASIC025129",1333553,1333624
"14287","AS2_scf7180000696057","ASIC018699",1350931,1351674
"14289","AS2_scf7180000696057","ASIC018700",1364921,1365201
"14291","AS2_scf7180000696057","ASIC018701",1372893,1373297
"14292","AS2_scf7180000696057","ASIC018702",1374881,1375843
"14296","AS2_scf7180000696057","ASIC018703",1378785,1379782
"14299","AS2_scf7180000696057","ASIC018705",1385449,1386024
"14300","AS2_scf7180000696057","ASIC025056",1386661,1386733
"14301","AS2_scf7180000696057","ASIC025198",1386812,1386886
"14302","AS2_scf7180000696057","ASIC025212",1387086,1387158
"14303","AS2_scf7180000696057","ASIC025364",1387237,1387309
"14304","AS2_scf7180000696057","ASIC025168",1387499,1387571
"14305","AS2_scf7180000696057","ASIC018706",1394543,1394809
"14306","AS2_scf7180000696057","ASIC018707",1396547,1396642
"14308","AS2_scf7180000696057","ASIC018708",1401514,1401624
"14310","AS2_scf7180000696057","ASIC018710",1475132,1475720
"14318","AS2_scf7180000696057","ASIC018711",1496611,1496798
"14320","AS2_scf7180000696057","ASIC018712",1504884,1505129
"14321","AS2_scf7180000696057","ASIC018713",1517610,1517765
"14327","AS2_scf7180000696057","ASIC018714",1519168,1519337
"14335","AS2_scf7180000696057","ASIC018716",1535253,1535365
"14339","AS2_scf7180000696057","ASIC018717",1541826,1542059
"14340","AS2_scf7180000696057","ASIC018718",1548816,1549124
"14341","AS2_scf7180000696057","ASIC018719",1562745,1562921
"14342","AS2_scf7180000696057","ASIC018720",1586191,1586538
"14343","AS2_scf7180000696057","ASIC018721",1642340,1642561
"14344","AS2_scf7180000696057","ASIC018722",1659210,1659941
"14346","AS2_scf7180000696057","ASIC018723",1668105,1668335
"14348","AS2_scf7180000696057","ASIC018724",1674535,1674789
"14349","AS2_scf7180000696057","ASIC018725",1676380,1676757
"14350","AS2_scf7180000696057","ASIC018727",1698253,1698322
"14353","AS2_scf7180000696057","ASIC018728",1701063,1701204
"14355","AS2_scf7180000696057","ASIC018729",1714627,1714884
"14357","AS2_scf7180000696057","ASIC018730",1740444,1740492
"14359","AS2_scf7180000696057","ASIC018731",1749592,1749698
"14363","AS2_scf7180000696057","ASIC018732",1756348,1756359
"14366","AS2_scf7180000696057","ASIC018733",1774727,1774778
"14372","AS2_scf7180000696057","ASIC018734",1777782,1777930
"14377","AS2_scf7180000696057","ASIC018735",1780866,1780917
"14381","AS2_scf7180000696057","ASIC018736",1784411,1784655
"14386","AS2_scf7180000696057","ASIC018738",1787545,1787596
"14392","AS2_scf7180000696057","ASIC018739",1818850,1818905
"14396","AS2_scf7180000696057","ASIC018740",1824278,1824565
"14397","AS2_scf7180000696057","ASIC018741",1826126,1826581
"14398","AS2_scf7180000696057","ASIC018742",1849247,1849460
"14400","AS2_scf7180000696057","ASIC018743",1861049,1864795
"14401","AS2_scf7180000696057","ASIC018744",1870625,1870777
"14402","AS2_scf7180000696057","ASIC018745",1886625,1886698
"14406","AS2_scf7180000696057","ASIC018746",1891878,1891982
"14413","AS2_scf7180000696057","ASIC018747",1897087,1897260
"14416","AS2_scf7180000696057","ASIC018749",1917054,1917096
"14418","AS2_scf7180000696057","ASIC018750",1935637,1935716
"14420","AS2_scf7180000696057","ASIC018751",1954202,1954570
"14421","AS2_scf7180000696057","ASIC018752",1998420,1999265
"14426","AS2_scf7180000696057","ASIC018753",2004932,2004989
"14431","AS2_scf7180000696057","ASIC018754",2011359,2011559
"14435","AS2_scf7180000696057","ASIC018755",2021014,2021178
"14439","AS2_scf7180000696057","ASIC018756",2025040,2025134
"14441","AS2_scf7180000696057","ASIC018757",2028156,2028220
"14443","AS2_scf7180000696057","ASIC018758",2033076,2033175
"14445","AS2_scf7180000696057","ASIC018760",2034572,2035227
"14448","AS2_scf7180000696057","ASIC018762",2046369,2046635
"14449","AS2_scf7180000696057","ASIC018763",2053555,2053671
"14458","AS2_scf7180000696057","ASIC018764",2079245,2079278
"14461","AS2_scf7180000696057","ASIC018765",2085173,2085562
"14462","AS2_scf7180000696057","ASIC018766",2089661,2089763
"14464","AS2_scf7180000696057","ASIC018767",2102660,2102749
"14467","AS2_scf7180000696057","ASIC018768",2106760,2106877
"14471","AS2_scf7180000696057","ASIC018769",2109308,2109475
"14473","AS2_scf7180000696057","ASIC018772",2112023,2112100
"14475","AS2_scf7180000696057","ASIC018773",2114229,2114635
"14478","AS2_scf7180000696057","ASIC018774",2134141,2134381
"14480","AS2_scf7180000696057","ASIC018775",2139604,2139873
"14481","AS2_scf7180000696057","ASIC018776",2141721,2142173
"14482","AS2_scf7180000696057","ASIC018777",2142199,2142384
"14483","AS2_scf7180000696057","ASIC018778",2151993,2152093
"14485","AS2_scf7180000696057","ASIC018779",2153423,2153602
"14486","AS2_scf7180000696057","ASIC018780",2160335,2160412
"14488","AS2_scf7180000696057","ASIC018781",2212165,2212332
"14489","AS2_scf7180000696057","ASIC018783",2224765,2224798
"14493","AS2_scf7180000696057","ASIC018784",2243960,2244507
"14498","AS2_scf7180000696057","ASIC018785",2246220,2246282
"14500","AS2_scf7180000696057","ASIC018786",2247540,2247615
"14503","AS2_scf7180000696057","ASIC018787",2248683,2248825
"14508","AS2_scf7180000696057","ASIC018788",2260294,2260410
"14511","AS2_scf7180000696057","ASIC018789",2262718,2262835
"14515","AS2_scf7180000696057","ASIC018790",2265440,2265507
"14518","AS2_scf7180000696057","ASIC018791",2266573,2266737
"14523","AS2_scf7180000696057","ASIC018792",2275704,2275895
"14524","AS2_scf7180000696057","ASIC018794",2295823,2295854
"14532","AS2_scf7180000696057","ASIC018795",2319270,2320277
"14533","AS2_scf7180000696057","ASIC018796",2320890,2321115
"14537","AS2_scf7180000696057","ASIC018797",2331420,2332114
"14539","AS2_scf7180000696057","ASIC018798",2334885,2334928
"14543","AS2_scf7180000696057","ASIC018799",2336686,2336845
"14549","AS2_scf7180000696057","ASIC018800",2341838,2341887
"14551","AS2_scf7180000696057","ASIC018801",2343571,2344084
"14554","AS2_scf7180000696057","ASIC018802",2346149,2346578
"14557","AS2_scf7180000696057","ASIC018803",2363370,2364411
"14560","AS2_scf7180000696057","ASIC018805",2374152,2374251
"14568","AS2_scf7180000696057","ASIC018806",2379533,2379601
"14573","AS2_scf7180000696057","ASIC018807",2384312,2385730
"14574","AS2_scf7180000696057","ASIC018808",2386228,2387481
"14575","AS2_scf7180000696057","ASIC018809",2387970,2388443
"14577","AS2_scf7180000696057","ASIC018810",2389399,2389490
"14579","AS2_scf7180000696057","ASIC018811",2389719,2389755
"14583","AS2_scf7180000696057","ASIC018812",2391939,2391947
"14586","AS2_scf7180000696057","ASIC018813",2408309,2408602
"14587","AS2_scf7180000696057","ASIC018814",2412213,2412239
"14595","AS2_scf7180000696057","ASIC018816",2424333,2424480
"14597","AS2_scf7180000696057","ASIC018817",2560270,2561203
"14610","AS2_scf7180000696057","ASIC018818",2570499,2570526
"14612","AS2_scf7180000696057","ASIC018819",2581406,2581878
"14615","AS2_scf7180000696057","ASIC018820",2594622,2594822
"14616","AS2_scf7180000696057","ASIC018821",2594962,2595016
"14618","AS2_scf7180000696057","ASIC018822",2608215,2609728
"14620","AS2_scf7180000696057","ASIC018823",2611263,2612078
"14621","AS2_scf7180000696057","ASIC018824",2614298,2614472
"14627","AS2_scf7180000696057","ASIC018825",2620402,2621787
"14630","AS2_scf7180000696057","ASIC018827",2622667,2623698
"14631","AS2_scf7180000696057","ASIC018828",2627913,2628486
"14635","AS2_scf7180000696057","ASIC018829",2630339,2630583
"14639","AS2_scf7180000696057","ASIC018830",2635810,2635862
"14645","AS2_scf7180000696057","ASIC018831",2636893,2637000
"14649","AS2_scf7180000696057","ASIC018832",2640689,2642944
"14650","AS2_scf7180000696057","ASIC018833",2643144,2643158
"14657","AS2_scf7180000696057","ASIC018834",2650920,2651408
"14658","AS2_scf7180000696057","ASIC018835",2652244,2652411
"14661","AS2_scf7180000696057","ASIC018836",2655670,2655849
"14663","AS2_scf7180000696057","ASIC018838",2674754,2675030
"14669","AS2_scf7180000696057","ASIC018839",2691088,2691168
"14672","AS2_scf7180000696057","ASIC018840",2693210,2693904
"14677","AS2_scf7180000696057","ASIC018841",2709768,2710319
"14678","AS2_scf7180000696057","ASIC018842",2711918,2712745
"14679","AS2_scf7180000696057","ASIC018843",2717326,2718390
"14681","AS2_scf7180000696057","ASIC018844",2721906,2721945
"14684","AS2_scf7180000696057","ASIC018845",2743278,2743421
"14693","AS2_scf7180000696057","ASIC018846",2769727,2769879
"14694","AS2_scf7180000696057","ASIC018847",2773016,2773144
"14697","AS2_scf7180000696057","ASIC018849",2776103,2776163
"14699","AS2_scf7180000696057","ASIC018850",2777730,2777757
"14704","AS2_scf7180000696057","ASIC018851",2793671,2794414
"14705","AS2_scf7180000696057","ASIC018852",2799179,2799286
"14707","AS2_scf7180000696057","ASIC018853",2801790,2801922
"14709","AS2_scf7180000696057","ASIC018854",2804425,2804592
"14710","AS2_scf7180000696057","ASIC018855",2804844,2804988
"14716","AS2_scf7180000696057","ASIC018856",2827419,2828576
"14717","AS2_scf7180000696057","ASIC018857",2849764,2849772
"14721","AS2_scf7180000696057","ASIC018858",2856477,2856507
"14728","AS2_scf7180000696057","ASIC018860",2864155,2864284
"14736","AS2_scf7180000696057","ASIC018861",2878446,2878653
"14740","AS2_scf7180000696057","ASIC018862",2885250,2885771
"14741","AS2_scf7180000696057","ASIC018863",2895151,2895864
"14744","AS2_scf7180000696057","ASIC018864",2899269,2900027
"14747","AS2_scf7180000696057","ASIC018865",2903754,2904011
"14748","AS2_scf7180000696057","ASIC018866",2908989,2909249
"14750","AS2_scf7180000696057","ASIC018867",2930666,2930776
"14756","AS2_scf7180000696057","ASIC018868",2939766,2939945
"14757","AS2_scf7180000696057","ASIC018869",2942233,2942275
"14762","AS2_scf7180000696057","ASIC018871",2955024,2955093
"14764","AS2_scf7180000696057","ASIC018872",2959145,2959336
"14767","AS2_scf7180000696057","ASIC018873",2971287,2971628
"14770","AS2_scf7180000696057","ASIC018874",2983941,2984153
"14773","AS2_scf7180000696057","ASIC018875",2984530,2984763
"14774","AS2_scf7180000696057","ASIC018876",2994349,2994525
"14775","AS2_scf7180000696057","ASIC018877",3010973,3011077
"14791","AS2_scf7180000696060","ASIC019498",3104,3176
"14793","AS2_scf7180000696060","ASIC019609",13688,14228
"14799","AS2_scf7180000696060","ASIC025065",22571,22643
"14800","AS2_scf7180000696060","ASIC019720",24147,24543
"14808","AS2_scf7180000696060","ASIC019831",42718,42819
"14813","AS2_scf7180000696060","ASIC019877",54112,54188
"14815","AS2_scf7180000696060","ASIC019888",76484,76499
"14825","AS2_scf7180000696060","ASIC019899",117748,117785
"14831","AS2_scf7180000696060","ASIC019910",119694,120123
"14833","AS2_scf7180000696060","ASIC019921",126638,126844
"14834","AS2_scf7180000696060","ASIC019510",169067,169199
"14844","AS2_scf7180000696060","ASIC019521",202309,202394
"14846","AS2_scf7180000696060","ASIC019532",210206,211003
"14847","AS2_scf7180000696060","ASIC019543",213199,213260
"14849","AS2_scf7180000696060","ASIC019554",213581,213772
"14851","AS2_scf7180000696060","ASIC019565",224134,224190
"14853","AS2_scf7180000696060","ASIC019576",228482,228688
"14855","AS2_scf7180000696060","ASIC019587",233816,234238
"14856","AS2_scf7180000696060","ASIC019598",296568,297243
"14866","AS2_scf7180000696060","ASIC019610",302457,303245
"14867","AS2_scf7180000696060","ASIC019621",303757,304017
"14869","AS2_scf7180000696060","ASIC019632",304514,305129
"14871","AS2_scf7180000696060","ASIC019643",307069,309369
"14872","AS2_scf7180000696060","ASIC019654",310030,310187
"14874","AS2_scf7180000696060","ASIC019665",319233,320267
"14880","AS2_scf7180000696060","ASIC019676",327046,327361
"14889","AS2_scf7180000696060","ASIC019687",345797,346300
"14890","AS2_scf7180000696060","ASIC019698",346596,346951
"14892","AS2_scf7180000696060","ASIC019709",360194,360329
"14894","AS2_scf7180000696060","ASIC019721",395500,395694
"14895","AS2_scf7180000696060","ASIC019732",400355,402487
"14896","AS2_scf7180000696060","ASIC019743",407886,408044
"14900","AS2_scf7180000696060","ASIC019754",431168,431276
"14905","AS2_scf7180000696060","ASIC019765",457319,457328
"14907","AS2_scf7180000696060","ASIC019776",465468,465503
"14909","AS2_scf7180000696060","ASIC019787",470571,471089
"14910","AS2_scf7180000696060","ASIC019798",485305,485542
"14912","AS2_scf7180000696060","ASIC019809",503656,504135
"14913","AS2_scf7180000696060","ASIC019820",505125,505373
"14914","AS2_scf7180000696060","ASIC019832",535542,535837
"14921","AS2_scf7180000696060","ASIC019843",540403,541264
"14927","AS2_scf7180000696060","ASIC019854",577866,577896
"14940","AS2_scf7180000696060","ASIC019865",581157,581342
"14941","AS2_scf7180000696060","ASIC019871",583322,583362
"14943","AS2_scf7180000696060","ASIC019872",599112,599441
"14944","AS2_scf7180000696060","ASIC019873",602233,602400
"14945","AS2_scf7180000696060","ASIC019874",612828,613081
"14947","AS2_scf7180000696060","ASIC019875",633573,633600
"14949","AS2_scf7180000696060","ASIC019876",639323,639476
"14951","AS2_scf7180000696060","ASIC019878",653698,654157
"14954","AS2_scf7180000696060","ASIC019879",697471,697609
"14956","AS2_scf7180000696060","ASIC019880",699750,699974
"14957","AS2_scf7180000696060","ASIC019881",729922,730114
"14959","AS2_scf7180000696060","ASIC019883",916760,917161
"14960","AS2_scf7180000696060","ASIC019884",930082,930106
"14963","AS2_scf7180000696060","ASIC019885",938973,939035
"14972","AS2_scf7180000696060","ASIC019886",957294,957408
"14977","AS2_scf7180000696060","ASIC019887",978116,978271
"14978","AS2_scf7180000696060","ASIC019889",978835,979143
"14979","AS2_scf7180000696060","ASIC019890",989337,989446
"14991","AS2_scf7180000696060","ASIC019891",1004317,1004415
"14994","AS2_scf7180000696060","ASIC019892",1007328,1007771
"14999","AS2_scf7180000696060","ASIC019893",1013173,1013448
"15001","AS2_scf7180000696060","ASIC019894",1014239,1014360
